event_id,event_type,event_name,event_level,start_date,end_date,publish_date,source_org,source_title,source_url,source_text,is_predicted,prediction_confidence,status,tags,note
76b17a19dfab1841,CEWC,2016年中央经济工作会议,national,2016-12-14,2016-12-16,2016-12-16,共产党员网,中央经济工作会议在北京举行 习近平李克强作重要讲话,https://news.12371.cn/2016/12/16/ARTI1481886083189302.shtml,"欢迎使用手机浏览
热搜
12月14日至16日，中央经济工作会议在北京举行。中共中央总书记、国家主席、中央军委主席习近平发表重要讲话。
中央经济工作会议12月14日至16日在北京举行。中共中央总书记、国家主席、中央军委主席习近平，中共中央政治局常委、国务院总理李克强，中共中央政治局常委、全国人大常委会委员长张德江，中共中央政治局常委、全国政协主席俞正声，中共中央政治局常委、中央书记处书记刘云山，中共中央政治局常委、中央纪委书记王岐山，中共中央政治局常委、国务院副总理张高丽出席会议。
习近平在会上发表重要讲话，分析当前国内国际经济形势，总结2016年经济工作，阐明经济工作指导思想，部署2017年经济工作。李克强在讲话中阐述了明年宏观经济政策取向，对明年经济工作作出具体部署，并作总结讲话。
会议认为，今年以来，我们全面贯彻去年中央经济工作会议决策部署，加强和改善党对经济工作的领导，坚持稳中求进工作总基调，坚持新发展理念，以推进供给侧结构性改革为主线，适度扩大总需求，坚定推进改革，妥善应对风险挑战，引导形成良好社会预期，经济社会保持平稳健康发展，实现了“十三五”良好开局。经济形势总的特点是缓中趋稳、稳中向好，经济运行保持在合理区间，质量和效益提高。经济结构继续优化，创新对发展的支撑作用增强。改革开放取得新突破，主要领域“四梁八柱”性改革基本出台，对外开放布局进一步完善。人民生活持续改善，贫困人口预计减少1000万以上。生态环境有所好转，绿色发展初见成效。成绩来之不易，必须充分肯定。同时，我国经济运行仍存在不少突出矛盾和问题，产能过剩和需求结构升级矛盾突出，经济增长内生动力不足，金融风险有所积聚，部分地区困难增多等。对这些问题，我们要高度重视，继续努力加以解决。
会议指出，党的十八大以来，我们初步确立了适应经济发展新常态的经济政策框架。第一，作出经济发展进入新常态的重大判断，把认识、把握、引领新常态作为当前和今后一个时期做好经济工作的大逻辑。第二，形成以新发展理念为指导、以供给侧结构性改革为主线的政策体系，引导经济朝着更高质量、更有效率、更加公平、更可持续的方向发展，提出引领我国经济持续健康发展的一套政策框架。第三，贯彻稳中求进工作总基调，强调要保持战略定力，坚持问题导向、底线思维，发扬钉钉子精神，一步一个脚印向前迈进。党中央对经济形势作出的重大判断、对经济工作作出的重大决策、对经济工作思想方法作出的重大调整，经受了实践检验，是符合实际的。全党同志要坚定信心，按照党中央确定的思路和方法，朝着我们的奋斗目标不断前进。
会议指出，2017年是实施“十三五”规划的重要一年，是供给侧结构性改革的深化之年。要全面贯彻党的十八大和十八届三中、四中、五中、六中全会精神，统筹推进“五位一体”总体布局和协调推进“四个全面”战略布局，坚持稳中求进工作总基调，牢固树立和贯彻落实新发展理念，适应把握引领经济发展新常态，坚持以提高发展质量和效益为中心，坚持宏观政策要稳、产业政策要准、微观政策要活、改革政策要实、社会政策要托底的政策思路，坚持以推进供给侧结构性改革为主线，适度扩大总需求，加强预期引导，深化创新驱动，全面做好稳增长、促改革、调结构、惠民生、防风险各项工作，促进经济平稳健康发展和社会和谐稳定，以优异成绩迎接党的十九大胜利召开。
会议强调，稳中求进工作总基调是治国理政的重要原则，也是做好经济工作的方法论，明年贯彻好这个总基调具有特别重要的意义。稳是主基调，稳是大局，在稳的前提下要在关键领域有所进取，在把握好度的前提下奋发有为。要继续实施积极的财政政策和稳健的货币政策。财政政策要更加积极有效，预算安排要适应推进供给侧结构性改革、降低企业税费负担、保障民生兜底的需要。货币政策要保持稳健中性，适应货币供应方式新变化，调节好货币闸门，努力畅通货币政策传导渠道和机制，维护流动性基本稳定。要在增强汇率弹性的同时，保持人民币汇率在合理均衡水平上的基本稳定。要把防控金融风险放到更加重要的位置，下决心处置一批风险点，着力防控资产泡沫，提高和改进监管能力，确保不发生系统性金融风险。要坚持基本经济制度，坚持社会主义市场经济改革方向，坚持扩大开放，稳定民营企业家信心。要加强预期引导，提高政府公信力。按照守住底线、突出重点、完善制度、引导舆论的思路，深入细致做好社会托底工作，扩大人民群众获得感，维护社会和谐稳定。
会议认为，我国经济运行面临的突出矛盾和问题，虽然有周期性、总量性因素，但根源是重大结构性失衡，导致经济循环不畅，必须从供给侧、结构性改革上想办法，努力实现供求关系新的动态均衡。供给侧结构性改革，最终目的是满足需求，主攻方向是提高供给质量，根本途径是深化改革。最终目的是满足需求，就是要深入研究市场变化，理解现实需求和潜在需求，在解放和发展社会生产力中更好满足人民日益增长的物质文化需要。主攻方向是提高供给质量，就是要减少无效供给、扩大有效供给，着力提升整个供给体系质量，提高供给结构对需求结构的适应性。根本途径是深化改革，就是要完善市场在资源配置中起决定性作用的体制机制，深化行政管理体制改革，打破垄断，健全要素市场，使价格机制真正引导资源配置。要加强激励、鼓励创新，增强微观主体内生动力，提高盈利能力，提高劳动生产率，提高全要素生产率，提高潜在增长率。
会议指出，今年以“三去一降一补”五大任务为抓手，推动供给侧结构性改革取得初步成效，部分行业供求关系、政府和企业理念行为发生积极变化。明年要继续深化供给侧结构性改革。
第一，深入推进“三去一降一补”。要总结今年工作，落实已部署的各项任务，根据新情况新问题完善政策措施，推动五大任务有实质性进展。去产能方面，要继续推动钢铁、煤炭行业化解过剩产能。要抓住处置“僵尸企业”这个牛鼻子，严格执行环保、能耗、质量、安全等相关法律法规和标准，创造条件推动企业兼并重组，妥善处置企业债务，做好人员安置工作。要防止已经化解的过剩产能死灰复燃，同时用市场、法治的办法做好其他产能严重过剩行业去产能工作。去库存方面，要坚持分类调控，因城因地施策，重点解决三四线城市房地产库存过多问题。要把去库存和促进人口城镇化结合起来，提高三四线城市和特大城市间基础设施的互联互通，提高三四线城市教育、医疗等公共服务水平，增强对农业转移人口的吸引力。去杠杆方面，要在控制总杠杆率的前提下，把降低企业杠杆率作为重中之重。要支持企业市场化、法治化债转股，加大股权融资力度，加强企业自身债务杠杆约束等，降低企业杠杆率。要规范政府举债行为。降成本方面，要在减税、降费、降低要素成本上加大工作力度。要降低各类交易成本特别是制度性交易成本，减少审批环节，降低各类中介评估费用，降低企业用能成本，降低物流成本，提高劳动力市场灵活性，推动企业眼睛向内降本增效。补短板方面，要从严重制约经济社会发展的重要领域和关键环节、从人民群众迫切需要解决的突出问题着手，既补硬短板也补软短板，既补发展短板也补制度短板。要更有力、更扎实推进脱贫攻坚各项工作，集中力量攻克薄弱环节，把功夫用到帮助贫困群众解决实际问题上，推动精准扶贫、精准脱贫各项政策措施落地生根。
第二，深入推进农业供给侧结构性改革。要把增加绿色优质农产品供给放在突出位置，狠抓农产品标准化生产、品牌创建、质量安全监管。",false,1.0,confirmed,房地产;稳中求进;财政政策;货币政策;资本市场,
39662225ff395028,TWO_SESSIONS,2017年全国政协会议,national,2017-03-03,2017-03-13,2017-03-13,新华社,2017年全国政协会议官方报道,,2017年全国政协会议于2017-03-03开幕，2017-03-13闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,review,全国政协;两会;2017,请补新华社/新华网/中国政协网/中国政府网/人民网链接，替换高校统战部链接
b465b1466154148e,POLITBURO_MEETING,中共中央政治局召开会议分析研究当前经济形势和经济工作,national,2017-04-25,2017-04-25,2017-04-25,新华网,中央政治局会议传递当前经济工作六大信号,http://www.xinhuanet.com//politics/2017-04/25/c_1120873291.htm,中共中央政治局4月25日召开会议，分析研究当前经济形势和经济工作。会议认为，一季度经济运行稳中向好、实现良好开局。会议指出，当前经济向好有周期性等因素，经济结构调整任重道远，必须坚持用新常态的大逻辑研判经济形势，坚定不移推进经济结构战略性调整。要高度重视防控金融风险，加强监管协调，加强金融服务实体经济。要加快形成促进房地产市场稳定发展的长效机制。要创造性开展工作，加强调查研究，充分发挥和调动基层干部群众积极性、主动性、创造性，扩大改革受益面，扎实做好重点民生工作，让人民群众有更多获得感。,false,1.0,confirmed,经济形势;4月重点政治局会议;金融风险;房地产长效机制;供给侧结构性改革,已核对新华社原文
9e54eaab9335310d,CPC_PLENUM,十八届七中全会,national,2017-10-11,2017-10-14,2017-10-14,新华社,十八届七中全会公报,http://www.xinhuanet.com/politics/2017-10/14/c_1121807562.htm,十八届七中全会于2017-10-11至2017-10-14召开，会议主题包括：十九大筹备。本库对中央全会按“届次+次数”保留为单条宏观政治事件。,false,1.0,confirmed,中央全会;十八届七中全会;十九大筹备,中央全会标准化重建：每次全会只保留一条事件。
c3ba8d8e910ad55f,CPC_PLENUM,十九届一中全会,national,2017-10-25,2017-10-25,2017-10-25,待补,十九届一中全会公报,,十九届一中全会于2017-10-25至2017-10-25召开，会议主题包括：选举产生中央领导机构。本库对中央全会按“届次+次数”保留为单条宏观政治事件。,false,1.0,review,中央全会;十九届一中全会;选举产生中央领导机构,中央全会标准化重建：每次全会只保留一条事件。 待补source_url官方链接。
fdb765c78cc321ab,CEWC,2017年中央经济工作会议,national,2017-12-18,2017-12-20,2017-12-20,共产党员网,中央经济工作会议举行 习近平李克强作重要讲话,https://news.12371.cn/2017/12/20/ARTI1513767487382671.shtml,"欢迎使用手机浏览
热搜
12月18日至20日，中央经济工作会议在北京举行。中共中央总书记、国家主席、中央军委主席习近平发表重要讲话。
中央经济工作会议12月18日至20日在北京举行。中共中央总书记、国家主席、中央军委主席习近平，中共中央政治局常委、国务院总理李克强，国务院副总理张高丽，中共中央政治局常委栗战书、汪洋、王沪宁、赵乐际、韩正出席会议。
习近平在会上发表重要讲话，总结党的十八大以来我国经济发展历程，分析当前经济形势，部署2018年经济工作。李克强在讲话中对明年经济工作作出具体部署，并作了总结讲话。
会议认为，党的十八大以来，我国经济发展取得历史性成就、发生历史性变革，为其他领域改革发展提供了重要物质条件。经济实力再上新台阶，经济年均增长7.1%，成为世界经济增长的主要动力源和稳定器。经济结构出现重大变革，推进供给侧结构性改革，促进供求平衡。经济体制改革持续推进，经济更具活力和韧性。对外开放深入发展，倡导和推动共建“一带一路”，积极引导经济全球化朝着正确方向发展。人民获得感、幸福感明显增强，脱贫攻坚战取得决定性进展，基本公共服务均等化程度不断提高，形成了世界上人口最多的中等收入群体。生态环境状况明显好转，推进生态文明建设决心之大、力度之大、成效之大前所未有，大气、水、土壤污染防治行动成效明显。
会议指出，5年来，我们坚持观大势、谋全局、干实事，成功驾驭了我国经济发展大局，在实践中形成了以新发展理念为主要内容的习近平新时代中国特色社会主义经济思想。我们坚持加强党对经济工作的集中统一领导，保证我国经济沿着正确方向发展；坚持以人民为中心的发展思想，贯穿到统筹推进“五位一体”总体布局和协调推进“四个全面”战略布局之中；坚持适应把握引领经济发展新常态，立足大局，把握规律；坚持使市场在资源配置中起决定性作用，更好发挥政府作用，坚决扫除经济发展的体制机制障碍；坚持适应我国经济发展主要矛盾变化完善宏观调控，相机抉择，开准药方，把推进供给侧结构性改革作为经济工作的主线；坚持问题导向部署经济发展新战略，对我国经济社会发展变革产生深远影响；坚持正确工作策略和方法，稳中求进，保持战略定力、坚持底线思维，一步一个脚印向前迈进。习近平新时代中国特色社会主义经济思想，是5年来推动我国经济发展实践的理论结晶，是中国特色社会主义政治经济学的最新成果，是党和国家十分宝贵的精神财富，必须长期坚持、不断丰富发展。
会议认为，中国特色社会主义进入了新时代，我国经济发展也进入了新时代，基本特征就是我国经济已由高速增长阶段转向高质量发展阶段。推动高质量发展，是保持经济持续健康发展的必然要求，是适应我国社会主要矛盾变化和全面建成小康社会、全面建设社会主义现代化国家的必然要求，是遵循经济规律发展的必然要求。推动高质量发展是当前和今后一个时期确定发展思路、制定经济政策、实施宏观调控的根本要求，必须加快形成推动高质量发展的指标体系、政策体系、标准体系、统计体系、绩效评价、政绩考核，创建和完善制度环境，推动我国经济在实现高质量发展上不断取得新进展。
会议指出，2018年是贯彻党的十九大精神的开局之年，是改革开放40周年，是决胜全面建成小康社会、实施“十三五”规划承上启下的关键一年。做好明年经济工作，要全面贯彻党的十九大精神，以习近平新时代中国特色社会主义思想为指导，加强党对经济工作的领导，坚持稳中求进工作总基调，坚持新发展理念，紧扣我国社会主要矛盾变化，按照高质量发展的要求，统筹推进“五位一体”总体布局和协调推进“四个全面”战略布局，坚持以供给侧结构性改革为主线，统筹推进稳增长、促改革、调结构、惠民生、防风险各项工作，大力推进改革开放，创新和完善宏观调控，推动质量变革、效率变革、动力变革，在打好防范化解重大风险、精准脱贫、污染防治的攻坚战方面取得扎实进展，引导和稳定预期，加强和改善民生，促进经济社会持续健康发展。
会议强调，稳中求进工作总基调是治国理政的重要原则，要长期坚持。“稳”和“进”是辩证统一的，要作为一个整体来把握，把握好工作节奏和力度。要统筹各项政策，加强政策协同。积极的财政政策取向不变，调整优化财政支出结构，确保对重点领域和项目的支持力度，压缩一般性支出，切实加强地方政府债务管理。稳健的货币政策要保持中性，管住货币供给总闸门，保持货币信贷和社会融资规模合理增长，保持人民币汇率在合理均衡水平上的基本稳定，促进多层次资本市场健康发展，更好为实体经济服务，守住不发生系统性金融风险的底线。结构性政策要发挥更大作用，强化实体经济吸引力和竞争力，优化存量资源配置，强化创新驱动，发挥好消费的基础性作用，促进有效投资特别是民间投资合理增长。社会政策要注重解决突出民生问题，积极主动回应群众关切，加强基本公共服务，加强基本民生保障，及时化解社会矛盾。改革开放要加大力度，在经济体制改革上步子再快一些，以完善产权制度和要素市场化配置为重点，推进基础性关键领域改革取得新的突破。扩大对外开放，大幅放宽市场准入，加快形成全面开放新格局。
会议确定，按照党的十九大的要求，今后3年要重点抓好决胜全面建成小康社会的防范化解重大风险、精准脱贫、污染防治三大攻坚战。打好防范化解重大风险攻坚战，重点是防控金融风险，要服务于供给侧结构性改革这条主线，促进形成金融和实体经济、金融和房地产、金融体系内部的良性循环，做好重点领域风险防范和处置，坚决打击违法违规金融活动，加强薄弱环节监管制度建设。打好精准脱贫攻坚战，要保证现行标准下的脱贫质量，既不降低标准，也不吊高胃口，瞄准特定贫困群众精准帮扶，向深度贫困地区聚焦发力，激发贫困人口内生动力，加强考核监督。打好污染防治攻坚战，要使主要污染物排放总量大幅减少，生态环境质量总体改善，重点是打赢蓝天保卫战，调整产业结构，淘汰落后产能，调整能源结构，加大节能力度和考核，调整运输结构。
会议指出，要围绕推动高质量发展，做好8项重点工作。一是深化供给侧结构性改革。要推进中国制造向中国创造转变，中国速度向中国质量转变，制造大国向制造强国转变。深化要素市场化配置改革，重点在“破”、“立”、“降”上下功夫。大力破除无效供给，把处置“僵尸企业”作为重要抓手，推动化解过剩产能；大力培育新动能，强化科技创新，推动传统产业优化升级，培育一批具有创新能力的排头兵企业，积极推进军民融合深度发展；大力降低实体经济成本，降低制度性交易成本，继续清理涉企收费，加大对乱收费的查处和整治力度，深化电力、石油天然气、铁路等行业改革，降低用能、物流成本。
二是激发各类市场主体活力。要推动国有资本做强做优做大，完善国企国资改革方案，围绕管资本为主加快转变国有资产监管机构职能，改革国有资本授权经营体制。加强国有企业党的领导和党的建设，推动国有企业完善现代企业制度，健全公司法人治理结构。要支持民营企业发展，落实保护产权政策，依法甄别纠正社会反映强烈的产权纠纷案件。全面实施并不断完善市场准入负面清单制度，破除歧视性限制和各种隐性障碍，加快构建亲清新型政商关系。
三是实施乡村振兴战略。要科学制定乡村振兴战略规划。健全城乡融合发展体制机制，清除阻碍要素下乡各种障碍。推进农业供给侧结构性改革，坚持质量兴农、绿色兴农，农业政策从增产导向转向提质导向。深化粮食收储制度改革，让收储价格更",false,1.0,confirmed,房地产;稳中求进;财政政策;货币政策;资本市场;高质量发展,
e69584cb99ed8472,CPC_PLENUM,十九届二中全会,national,2018-01-18,2018-01-19,2018-01-19,待补,十九届二中全会公报,,十九届二中全会于2018-01-18至2018-01-19召开，会议主题包括：宪法修改建议。本库对中央全会按“届次+次数”保留为单条宏观政治事件。,false,1.0,review,中央全会;十九届二中全会;宪法修改建议,中央全会标准化重建：每次全会只保留一条事件。 待补source_url官方链接。
9946819a62b5cd3d,CPC_PLENUM,十九届三中全会,national,2018-02-26,2018-02-28,2018-02-28,新华社,十九届三中全会公报,https://www.gov.cn/xinwen/2018-02/28/content_5269703.htm,十九届三中全会于2018-02-26至2018-02-28召开，会议主题包括：党和国家机构改革。本库对中央全会按“届次+次数”保留为单条宏观政治事件。,false,1.0,confirmed,中央全会;十九届三中全会;党和国家机构改革,中央全会标准化重建：每次全会只保留一条事件。
624ec4ea5b3ad04a,TWO_SESSIONS,2018年全国政协会议,national,2018-03-03,2018-03-15,2018-03-03,新华网,2018年全国政协会议官方报道,http://www.xinhuanet.com/politics/2018lh/2018-03/15/c_129830157.htm,2018年全国政协会议于2018-03-03开幕，2018-03-15闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,confirmed,全国政协;两会;2018,放入review（原始链接地址仅为示意，需根据实际官网地址补充）
cc08989cd6216a81,TWO_SESSIONS,2018年全国人大会议,national,2018-03-05,2018-03-20,2018-03-05,新华网,2018年全国人大会议官方报道,http://www.xinhuanet.com/politics/2018lh/,2018年全国人大会议于2018-03-05开幕，2018-03-20闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,confirmed,全国人大;两会;2018,会期16天
673bf19aa438fb35,POLITBURO_MEETING,中共中央政治局召开会议分析研究当前经济形势和经济工作,national,2018-04-23,2018-04-23,2018-04-23,新华网,习近平主持中共中央政治局会议 分析研究当前经济形势和经济工作,http://www.xinhuanet.com/politics/2018-04/23/c_1122727588.htm,中共中央政治局4月23日召开会议，分析研究当前经济形势和经济工作。中共中央总书记习近平主持会议。会议认为，今年以来，面对错综复杂的国内外形势，各地区各部门按照党中央部署，坚持稳中求进工作总基调，按照高质量发展的要求，以供给侧结构性改革为主线，经济运行延续了稳中向好态势。会议指出，我国经济周期性态势好转，但制约经济持续向好的结构性、深层次问题仍然突出，“三大攻坚战”还有不少难题需要攻克。会议强调，完成全年目标任务需要付出艰苦努力。关键是要主动同高质量发展的要求对表。要推动信贷、股市、债市、汇市、楼市健康发展，及时跟进监督，消除隐患。,false,1.0,confirmed,经济形势;4月重点政治局会议;高质量发展;三大攻坚战;楼市,已核对新华社原文
668ffd31bcf86b46,CEWC,2018年中央经济工作会议,national,2018-12-19,2018-12-21,2018-12-19,共产党员网,聚焦中央经济工作会议（2018年）,https://www.12371.cn/2018/12/24/ARTI1545614580780592.shtml,"欢迎使用手机浏览
热搜
12月19日至21日，中央经济工作会议在北京举行。中共中央总书记、国家主席、中央军委主席习近平发表重要讲话。
中央经济工作会议在北京举行 习近平李克强作重要讲话
中央经济工作会议2018年12月19日至21日在北京举行。习近平在会上发表重要讲话，总结2018年经济工作，分析当前经济形势，部署2019年经济工作。李克强在讲话中对明年经济工作作出具体部署，并作了总结讲话。
领航！向着高质量发展坚定前行——以习近平同志为核心的党中央引领中国经济发展述评
系列评论
人民日报评论员：为全面建成小康社会收官打下决定性基础——一论贯彻落实中央经济工作会议精神
人民日报评论员：深化对做好经济工作的规律性认识——二论贯彻落实中央经济工作会议精神
人民日报评论员：正确认识我国发展的重要战略机遇期——三论贯彻落实中央经济工作会议精神
人民日报评论员：坚持以供给侧结构性改革为主线不动摇——四论贯彻落实中央经济工作会议精神
人民日报评论员：坚持推动我国经济实现高质量发展——五论贯彻落实中央经济工作会议精神
人民日报评论员：提高党领导经济工作能力和水平——六论贯彻落实中央经济工作会议精神
新华社评论员：把握发展大势 坚持稳中求进——一论贯彻落实中央经济工作会议精神
新华社评论员：通过改革开放破解前进中的问题——二论贯彻落实中央经济工作会议精神
新华社评论员：把握重要战略机遇期奋发有为——三论贯彻落实中央经济工作会议精神
解读文章
把握发展新机遇 谱写发展新篇章——2018年中央经济工作会议解读
坚持供给侧结构性改革主线，打好“三大攻坚战”——2018年中央经济工作会议系列解读之二
面临下行压力，中国经济形势如何看？
关于我们 联系我们 用户调查
共产党员网 版权所有 京ICP备12024993号-1",false,1.0,confirmed,稳中求进;高质量发展,
55e0650bb0cb47a2,TWO_SESSIONS,2019年全国政协会议,national,2019-03-03,2019-03-13,2019-03-13,新华社,2019年全国政协会议官方报道,,2019年全国政协会议于2019-03-03开幕，2019-03-13闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,review,全国政协;两会;2019,请补新华社/新华网/中国政协网/中国政府网/人民网链接，替换协会网站链接
64153a3769a424d3,TWO_SESSIONS,2019年全国人大会议,national,2019-03-05,2019-03-15,2019-03-15,新华社,2019年全国人大会议官方报道,,2019年全国人大会议于2019-03-05开幕，2019-03-15闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,review,全国人大;两会;2019,请补中国政府网/新华网/人大网/人民网链接，替换中国证券报PDF
b98165ce542365c8,POLITBURO_MEETING,中共中央政治局召开会议分析研究当前经济形势和经济工作,national,2019-04-19,2019-04-19,2019-04-19,新华网,保持定力 攻坚克难——中央政治局会议传递当前经济工作四大信号,http://big5.news.cn/gate/big5/m.xinhuanet.com/2019-04/19/c_1124391242.htm,中共中央政治局4月19日召开会议，分析研究当前经济形势，部署当前经济工作。会议对一季度经济运行作出“总体平稳”“好于预期”“开局良好”的积极判断。会议强调，在充分肯定成绩的同时，要清醒看到，经济运行仍然存在不少困难和问题，外部经济环境总体趋紧，国内经济存在下行压力，这其中既有周期性因素，但更多是结构性、体制性的，必须保持定力、增强耐力。会议强调，做好全年经济工作，要紧紧围绕贯彻落实中央经济工作会议精神，稳中求进、突出主线、守住底线、把握好度。要把推动制造业高质量发展作为稳增长的重要依托。要坚持房子是用来住的、不是用来炒的定位。要以关键制度创新促进资本市场健康发展。,false,1.0,confirmed,经济形势;4月重点政治局会议;制造业高质量发展;房地产定位;资本市场,已核对新华社原文
b018f43db8868177,CPC_PLENUM,十九届四中全会,national,2019-10-28,2019-10-31,2019-10-31,人民网,十九届四中全会公报,http://cpc.people.com.cn/GB/64162/134580/448263/index.html,十九届四中全会于2019-10-28至2019-10-31召开，会议主题包括：国家治理体系和治理能力现代化。本库对中央全会按“届次+次数”保留为单条宏观政治事件。,false,1.0,confirmed,中央全会;十九届四中全会;国家治理体系和治理能力现代化,中央全会标准化重建：每次全会只保留一条事件。
230026b593975af6,CEWC,2019年中央经济工作会议,national,2019-12-10,2019-12-12,2019-12-13,共产党员网,聚焦中央经济工作会议（2019年）,https://www.12371.cn/2019/12/13/ARTI1576199098410148.shtml,"欢迎使用手机浏览
热搜
12月10日至12日，中央经济工作会议在北京举行。中共中央总书记、国家主席、中央军委主席习近平发表重要讲话。
中央经济工作会议在北京举行 习近平李克强作重要讲话
中央经济工作会议12月10日至12日在北京举行。习近平在会上发表重要讲话，总结2019年经济工作，分析当前经济形势，部署2020年经济工作。李克强在讲话中对明年经济工作作出具体部署，并作了总结讲话。 [详细]
2019：沧海横流 浩荡前行——以习近平同志为核心的党中央引领中国经济高质量发展述评
中央明确：2020年中国经济要干这45件大事
评论文章
人民日报社论：坚决夺取全面建成小康社会伟大胜利
人民日报评论员：稳中向好、长期向好的基本趋势没有改变——论学习贯彻中央经济工作会议精神
人民日报评论员：确保全面建成小康社会圆满收官——论学习贯彻中央经济工作会议精神
人民日报评论员：坚定不移贯彻新发展理念——论学习贯彻中央经济工作会议精神
人民日报评论员：奋力完成好明年经济工作重点任务——论学习贯彻中央经济工作会议精神
人民日报评论员：把党领导经济工作的制度优势转化为治理效能——论学习贯彻中央经济工作会议精神
新华社评论员：为夺取全面建成小康社会伟大胜利而奋斗——一论贯彻落实中央经济工作会议精神
新华社评论员：坚定不移贯彻新发展理念——二论贯彻落实中央经济工作会议精神
新华社评论员：坚持以改革开放为动力——三论贯彻落实中央经济工作会议精神
新华社评论员：坚决打好三大攻坚战——四论贯彻落实中央经济工作会议精神
新华社评论员：确保民生得到有效保障和改善 ——五论贯彻落实中央经济工作会议精神
经济日报评论员：着眼大局认清形势 “稳”字当头谋划工作
专家解读
2020：确保全面建成小康社会——从中央经济工作会议看明年经济新走向
中央经济工作会议透露2020年六大民生看点
明年经济工作怎么干——专家解读中央经济工作会议
抓重点 补短板 强弱项 确保全面建成小康社会——专家学者深入解析中央经济工作会议精神
关于我们 联系我们 用户调查
共产党员网 版权所有 京ICP备12024993号-1",false,1.0,confirmed,高质量发展,
8d40bd3a85b10691,TWO_SESSIONS,2020年全国政协会议,national,2020-03-31,2020-03-31,2023-03-15,中国政府网,2020年全国政协会议官方报道,https://www.gov.cn/xinwen/2023-03/15/content_5746720.htm,2020年全国政协会议于2020-03-31开幕，2020-03-31闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,confirmed,全国政协;两会;2020,
d3119cf289d73ab4,POLITBURO_MEETING,中共中央政治局召开会议分析国内外新冠肺炎疫情防控形势研究当前经济形势和经济工作,national,2020-04-17,2020-04-17,2020-04-17,新华网,稳住经济基本盘 把握发展主动权——从中央政治局会议看当前中国经济形势,http://big5.news.cn/gate/big5/m.xinhuanet.com/2020-04/17/c_1125872536.htm,中共中央政治局4月17日召开会议，分析研究当前经济形势，部署当前经济工作。会议指出，今年一季度极不寻常，突如其来的新冠肺炎疫情对我国经济社会发展带来前所未有的冲击。在党中央坚强领导下，全国人民众志成城、顽强拼搏，在常态化疫情防控中经济社会运行逐步趋于正常，生产生活秩序加快恢复。会议强调，当前经济发展面临的挑战前所未有，必须充分估计困难、风险和不确定性，切实增强紧迫感。要加大“六稳”工作力度，保居民就业、保基本民生、保市场主体、保粮食能源安全、保产业链供应链稳定、保基层运转。要以更大的宏观政策力度对冲疫情影响。积极的财政政策要更加积极有为，稳健的货币政策要更加灵活适度。,false,1.0,confirmed,经济形势;4月重点政治局会议;疫情防控;六稳;六保;财政政策;货币政策,已核对新华社原文
acdbfc1d5e658faa,CPC_PLENUM,十九届五中全会,national,2020-10-26,2020-10-29,2020-10-29,新华社,十九届五中全会公报,https://www.gov.cn/xinwen/2020-10/29/content_5555879.htm,十九届五中全会于2020-10-26至2020-10-29召开，会议主题包括：十四五规划建议。本库对中央全会按“届次+次数”保留为单条宏观政治事件。,false,1.0,confirmed,中央全会;十九届五中全会;十四五规划建议,中央全会标准化重建：每次全会只保留一条事件。
